country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
World,1953307712,2017969984,2069097440,2257269488,2281224720,2428667744,2550865808,2884659872,2775703504,2885293744,3026016992,3081237136,3226719920,3491363312,3168077600,3125157504,3372323616,3528377040,3480686416,3016640816,3507613152,3077712368,3227269520,3661713664,3673299232,3699225696,3641924400,3977378256,3991121920,4290749184,3965451936,3542868160,3196286736,3365596512,3661548784,3846511168,4223676000,4522870912,4264888672,4503129280,4904007520,5024655712,5039974896,5216282912,5181123168,4333394480,4730660016,5236563152,5505427472,5244854784,5786141168,6226396416,6310375296,6486280272,6629183600,7258204464,7725118976,7964755568,8215483088,8989176487,9410529753,9452107735,9838202053,10379067957,10969325141,11466150222,12045555868,12431009376,13063449642,13846427335,14845814983,15409717552,16023990774,16893361429,16923578710,16825640953,17800972415,18355439225,18561698852,19594228807,19388094366,18787122618,18624075692,18549448038,19216866047,19792621843,20395949534,20912413491,21681109322,22154335730,22181807367,22429377426,22195105131,22153143108,22533832969,23007425377,23522979106,23915329404,23984983896,23930561468,24558691083,25137999688,25494190555,26866738381,28187598935,29254906351,30286836386,30880145296,31875755797,31523142973,33066651212,34357365920,34919288710,35207885978,35505827039,35462746737,35675099439,36153261645
